condition	target	decode_index	token_id	median_ms	min_ms	max_ms	cv	samples_ms	input_sha256	output_sha256	requested_setaside_bytes	actual_setaside_bytes	transition_count
SETASIDE_ONLY	L0_UP	0	23578	0.1027199998497963	0.1013759970664978	0.10444799810647964	0.009519266935549584	[0.10444799810647964, 0.1027199998497963, 0.10214400291442871, 0.1013759970664978, 0.10239999741315842, 0.10396800190210342, 0.1027199998497963]	1241b8f94067b40d63d7946e485ab95746b0f01055ccf76f2646e7d9f7bf42ef	858e096b29bd6b0ba94ee9aa1d980ceb45430073354ca232ecc3bba2ed948876	33947648	37748736	0
SETASIDE_ONLY	L0_UP	1	11	0.08089599758386612	0.08089599758386612	0.08191999793052673	0.0055256002959527565	[0.08191999793052673, 0.08089599758386612, 0.08089599758386612, 0.08111999928951263, 0.08191999793052673, 0.08089599758386612, 0.08089599758386612]	d2f9eab5b3cde9b1e8e5c4487a91b5e396c6dc12d30d6dda077361b7ff955a66	7b97011d4566bef596de6999abdf634e5c246e2db456b87146cc512378cfbe6b	33947648	37748736	0
SETASIDE_ONLY	L0_UP	2	323	0.08089599758386612	0.08089599758386612	0.08191999793052673	0.004421463255511718	[0.08191999793052673, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612]	10f11af8b788226f394a91405cc3886e6c7856bde09025a7ad9cd0f7cc361177	1a5703302916b1bb76afbbc8fec106ab2f0c8be1d55050b4acef2594177d3328	33947648	37748736	0
SETASIDE_ONLY	L0_UP	3	3950	0.08191999793052673	0.08089599758386612	0.08294399827718735	0.00800024612676865	[0.08294399827718735, 0.08089599758386612, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08089599758386612, 0.08191999793052673]	9e7734930ffe1cb6f035cd455794ce8e535a9853c7ceb5a236770a4cc2b33a06	abb444c62e12fec00485479cc7d40d69aa816d2965f7ba1af6f781a3ede0d142	33947648	37748736	0
SETASIDE_ONLY	L14_UP	0	23578	0.08089599758386612	0.08089599758386612	0.08191999793052673	0.0056977996774100126	[0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08191999793052673, 0.08089599758386612, 0.08191999793052673, 0.08089599758386612]	17cb33dd1fdc75886d6152d68abd826d676bab4423d2a3000986f0d27b2b86c5	282a61a18e36691780f971001ffa7a4e0473e70416164304de1410d2f1293df7	33947648	37748736	0
SETASIDE_ONLY	L14_UP	1	11	0.08191999793052673	0.08089599758386612	0.08191999793052673	0.005667166334626749	[0.08191999793052673, 0.08191999793052673, 0.08089599758386612, 0.08191999793052673, 0.08089599758386612, 0.08191999793052673, 0.08191999793052673]	7452778f19f09e10a4563921776438a1bf015853ab35544b839429f9d52f66e4	01bbee782d3ad81acbdad62b1f87be20228e7351223548ad1b447b190d16957d	33947648	37748736	0
SETASIDE_ONLY	L14_UP	2	323	0.08089599758386612	0.08089599758386612	0.08191999793052673	0.006230400871289639	[0.08191999793052673, 0.08191999793052673, 0.08089599758386612, 0.08191999793052673, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612]	225308e20251277b8e8894ffbde9d11989015a36fbce06334a9eb9961712066b	7fd4ace031eb223e62056e45cd0e3b3e69cf5bb159921725ac44f1c148f1b3a3	33947648	37748736	0
SETASIDE_ONLY	L14_UP	3	3950	0.08089599758386612	0.0798719972372055	0.08191999793052673	0.008891073134148346	[0.08089599758386612, 0.08191999793052673, 0.0798719972372055, 0.08089599758386612, 0.0798719972372055, 0.08089599758386612, 0.0798719972372055]	fad24b505c70b2c4d5265fc0f028fbda7ab87338c131c47e6a534663615297e5	1d4d06b3d59eb3dd8dc7907fd560d2c3bcc97efd037df072c8f534d199ea6eca	33947648	37748736	0
SETASIDE_ONLY	L0_DOWN	0	23578	0.07475200295448303	0.07372800260782242	0.07552000135183334	0.007938404746708927	[0.07372800260782242, 0.07475200295448303, 0.07475200295448303, 0.07475200295448303, 0.07552000135183334, 0.07372800260782242, 0.07475200295448303]	cb50a226fd7403effa427b3aa248b7094a3cffb982b6e6b92aa40d2559b27f93	b01d6063f53842fa93448b59b0f73631b28568764501577e389ca4cf469de6f7	33947648	37748736	0
SETASIDE_ONLY	L0_DOWN	1	11	0.07475200295448303	0.07475200295448303	0.07577600330114365	0.005993650143135051	[0.07577600330114365, 0.07475200295448303, 0.07475200295448303, 0.07475200295448303, 0.07494399696588516, 0.07577600330114365, 0.07475200295448303]	025b9c6e3bb9a34ed6c79e0397b52fdda4892e4718f4ac832eaf27a37eca2fa8	b720fdd0913b1dd3b7df909bd50f71ac928a92531d1b9479a454891d873bf4b2	33947648	37748736	0
SETASIDE_ONLY	L0_DOWN	2	323	0.07475200295448303	0.07372800260782242	0.07577600330114365	0.008795893839758298	[0.07372800260782242, 0.07372800260782242, 0.07475200295448303, 0.07475200295448303, 0.07577600330114365, 0.07436800003051758, 0.07475200295448303]	d4595db8994a4ff32ff77750cf9b8dfdaab4f473145da0e1b871b4a387b92389	06ecadba2a7ce105244e5594071264b9e30b13b27d33dda9b36d044b6209e5e4	33947648	37748736	0
SETASIDE_ONLY	L0_DOWN	3	3950	0.07475200295448303	0.07372800260782242	0.07577600330114365	0.007443185517682801	[0.07475200295448303, 0.07577600330114365, 0.07475200295448303, 0.07449600100517273, 0.07459200173616409, 0.07372800260782242, 0.07475200295448303]	957ce18d03dcf95851592b34c608119b40e80ddccb115ba484f15e60f92e69e5	edc30fd987ec937b10dc014ec39abf7faf615baf9b01d097462356f5b4887ded	33947648	37748736	0
ROTATE_CONTROL_3	L0_UP	0	23578	0.10342399775981903	0.10239999741315842	0.10547199845314026	0.008923105724113428	[0.10547199845314026, 0.10316800326108932, 0.10438399761915207, 0.10316800326108932, 0.10342399775981903, 0.10342399775981903, 0.10239999741315842]	1241b8f94067b40d63d7946e485ab95746b0f01055ccf76f2646e7d9f7bf42ef	858e096b29bd6b0ba94ee9aa1d980ceb45430073354ca232ecc3bba2ed948876	33947648	37748736	15
ROTATE_CONTROL_3	L0_UP	1	11	0.08185599744319916	0.08089599758386612	0.08224000036716461	0.006750013367049693	[0.08089599758386612, 0.08185599744319916, 0.08089599758386612, 0.08089599758386612, 0.08191999793052673, 0.08191999793052673, 0.08224000036716461]	d2f9eab5b3cde9b1e8e5c4487a91b5e396c6dc12d30d6dda077361b7ff955a66	7b97011d4566bef596de6999abdf634e5c246e2db456b87146cc512378cfbe6b	33947648	37748736	15
ROTATE_CONTROL_3	L0_UP	2	323	0.08089599758386612	0.0798719972372055	0.08089599758386612	0.006298368905970811	[0.08089599758386612, 0.0798719972372055, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.0798719972372055, 0.0798719972372055]	10f11af8b788226f394a91405cc3886e6c7856bde09025a7ad9cd0f7cc361177	1a5703302916b1bb76afbbc8fec106ab2f0c8be1d55050b4acef2594177d3328	33947648	37748736	15
ROTATE_CONTROL_3	L0_UP	3	3950	0.08191999793052673	0.08089599758386612	0.08294399827718735	0.00877953633367869	[0.08089599758386612, 0.08191999793052673, 0.08089599758386612, 0.08294399827718735, 0.08191999793052673, 0.08191999793052673, 0.08089599758386612]	9e7734930ffe1cb6f035cd455794ce8e535a9853c7ceb5a236770a4cc2b33a06	abb444c62e12fec00485479cc7d40d69aa816d2965f7ba1af6f781a3ede0d142	33947648	37748736	15
ROTATE_CONTROL_3	L14_UP	0	23578	0.08089599758386612	0.0798719972372055	0.08191999793052673	0.008826993304253988	[0.08191999793052673, 0.08089599758386612, 0.08089599758386612, 0.0798719972372055, 0.08191999793052673, 0.08191999793052673, 0.08089599758386612]	17cb33dd1fdc75886d6152d68abd826d676bab4423d2a3000986f0d27b2b86c5	282a61a18e36691780f971001ffa7a4e0473e70416164304de1410d2f1293df7	33947648	37748736	15
ROTATE_CONTROL_3	L14_UP	1	11	0.08191999793052673	0.08089599758386612	0.08294399827718735	0.00800024612676865	[0.08294399827718735, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08089599758386612, 0.08089599758386612]	7452778f19f09e10a4563921776438a1bf015853ab35544b839429f9d52f66e4	01bbee782d3ad81acbdad62b1f87be20228e7351223548ad1b447b190d16957d	33947648	37748736	15
