pattern	point	mode	repetition	step	active_bytes	selected_experts	step_ms	point_id	allocated_bytes	migration_count	migration_bytes	migration_time_ns	gpu_fault_events
D3	ACTUAL_DECODE8	M1	cold	37	100663296	5,29,8,25,36,38,27,49	3.57776	D3_ACTUAL_DECODE8_M1	13838323712	36	50331648	2141898	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	38	100663296	18,48,47,29,20,44,39,42	4.76822	D3_ACTUAL_DECODE8_M1	13838323712	54	75497472	3212018	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	39	100663296	59,46,4,26,25,62,13,7	4.72678	D3_ACTUAL_DECODE8_M1	13838323712	54	75497472	3211884	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	40	100663296	27,49,24,12,52,20,57,55	4.13626	D3_ACTUAL_DECODE8_M1	13838323712	45	62914560	2676743	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	41	100663296	63,26,20,51,48,4,28,7	4.14701	D3_ACTUAL_DECODE8_M1	13838323712	45	62914560	2677134	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	42	100663296	28,13,31,20,22,15,2,9	4.20362	D3_ACTUAL_DECODE8_M1	13838323712	45	62914560	2677710	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	43	100663296	46,28,14,17,10,13,47,49	3.59709	D3_ACTUAL_DECODE8_M1	13838323712	36	50331648	2141066	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	44	100663296	41,4,45,31,57,29,17,48	4.17917	D3_ACTUAL_DECODE8_M1	13838323712	45	62914560	2677771	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	45	100663296	11,0,57,6,31,36,16,62	4.1855	D3_ACTUAL_DECODE8_M1	13838323712	45	62869504	2675631	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	46	100663296	36,28,6,46,23,13,10,35	3.03078	D3_ACTUAL_DECODE8_M1	13838323712	27	37748736	1606088	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	47	100663296	5,20,30,40,42,34,28,55	3.0185	D3_ACTUAL_DECODE8_M1	13838323712	27	37748736	1606339	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	48	1054085120	44,41,3,30,0,35,21,60	6.2912	D3_ACTUAL_DECODE8_M1	13838323712	18	25165824	1070437	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	49	100663296	59,44,25,28,12,26,46,35	4.19693	D3_ACTUAL_DECODE8_M1	13838323712	45	62914560	2677091	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	50	100663296	18,5,15,40,11,6,54,28	3.6	D3_ACTUAL_DECODE8_M1	13838323712	36	50331648	2142177	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	51	100663296	59,57,33,31,35,1,4,43	3.59571	D3_ACTUAL_DECODE8_M1	13838323712	36	50331648	2141419	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	52	100663296	55,62,17,47,56,46,31,45	3.58176	D3_ACTUAL_DECODE8_M1	13838323712	36	50331648	2140908	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	53	100663296	8,29,36,27,38,25,55,49	1.26963	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	54	100663296	18,40,47,48,42,31,29,39	1.8383	D3_ACTUAL_DECODE8_M1	13838323712	9	12582912	535139	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	55	100663296	12,26,46,59,4,13,30,33	1.83206	D3_ACTUAL_DECODE8_M1	13838323712	9	12582912	535715	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	56	100663296	27,49,6,52,22,20,24,12	1.8392	D3_ACTUAL_DECODE8_M1	13838323712	9	12582912	535395	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	57	100663296	28,27,47,41,20,33,63,26	3.57606	D3_ACTUAL_DECODE8_M1	13838323712	36	50331648	2140842	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	58	100663296	28,15,49,2,20,23,18,24	3.5983	D3_ACTUAL_DECODE8_M1	13838323712	36	50331648	2141420	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	59	100663296	14,54,28,49,12,10,17,13	2.42387	D3_ACTUAL_DECODE8_M1	13838323712	18	25165824	1070533	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	60	100663296	41,48,31,4,28,29,3,10	2.42819	D3_ACTUAL_DECODE8_M1	13838323712	18	25165824	1071234	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	61	100663296	57,31,0,62,10,16,38,6	2.46592	D3_ACTUAL_DECODE8_M1	13838323712	18	25165824	1070307	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	62	100663296	46,23,40,36,7,6,61,57	3.6057	D3_ACTUAL_DECODE8_M1	13838323712	36	50331648	2140904	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	63	100663296	57,23,22,5,36,42,31,43	4.78976	D3_ACTUAL_DECODE8_M1	13838323712	54	75497472	3213297	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	64	1054085120	60,7,22,43,24,57,44,19	5.15424	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	65	100663296	45,12,62,59,23,25,14,31	3.01395	D3_ACTUAL_DECODE8_M1	13838323712	27	37748736	1606660	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	66	100663296	5,6,15,18,40,11,16,42	2.42717	D3_ACTUAL_DECODE8_M1	13838323712	18	25165824	1070694	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	67	100663296	47,59,4,31,2,33,35,48	1.83843	D3_ACTUAL_DECODE8_M1	13838323712	9	12582912	535299	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	68	100663296	55,40,17,62,10,4,21,39	1.84698	D3_ACTUAL_DECODE8_M1	13838323712	9	12582912	535523	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	69	100663296	15,49,8,29,47,27,53,36	2.42861	D3_ACTUAL_DECODE8_M1	13838323712	18	25165824	1071491	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	70	100663296	40,18,27,39,8,13,35,15	3.00451	D3_ACTUAL_DECODE8_M1	13838323712	27	37748736	1606534	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	71	100663296	16,62,35,54,40,8,14,13	3.5815	D3_ACTUAL_DECODE8_M1	13838323712	36	50331648	2141929	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	72	100663296	41,48,27,49,59,52,13,12	2.98483	D3_ACTUAL_DECODE8_M1	13838323712	27	37748736	1606437	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	73	100663296	27,47,51,62,63,26,33,6	1.83469	D3_ACTUAL_DECODE8_M1	13838323712	9	12582912	535171	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	74	100663296	15,20,22,55,27,28,23,8	3.02998	D3_ACTUAL_DECODE8_M1	13838323712	27	37748736	1605568	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	75	100663296	54,28,14,30,7,18,36,46	3.02176	D3_ACTUAL_DECODE8_M1	13838323712	27	37748736	1606182	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	76	100663296	4,34,49,45,1,16,57,50	4.16397	D3_ACTUAL_DECODE8_M1	13838323712	45	62914560	2676233	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	77	100663296	30,0,12,33,6,58,37,16	4.18496	D3_ACTUAL_DECODE8_M1	13838323712	45	62914560	2677001	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	78	100663296	10,18,31,50,0,15,13,36	4.73114	D3_ACTUAL_DECODE8_M1	13838323712	45	62623744	2664878	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	79	100663296	4,46,10,13,50,54,24,28	5.39747	D3_ACTUAL_DECODE8_M1	13838323712	63	88080384	3747796	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	80	1054085120	10,41,55,56,46,60,48,0	8.1377	D3_ACTUAL_DECODE8_M1	13838323712	45	62914560	2676971	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	81	100663296	25,59,12,40,31,58,46,47	1.848	D3_ACTUAL_DECODE8_M1	13838323712	9	12582912	535235	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	82	100663296	20,54,5,21,40,56,15,12	3.6159	D3_ACTUAL_DECODE8_M1	13838323712	36	50331648	2141289	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	83	100663296	18,46,28,2,25,43,57,35	3.5991	D3_ACTUAL_DECODE8_M1	13838323712	36	50331648	2140807	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	84	100663296	55,13,60,46,17,36,57,38	4.15795	D3_ACTUAL_DECODE8_M1	13838323712	45	62914560	2676045	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	85	100663296	18,42,8,36,50,21,29,38	2.42138	D3_ACTUAL_DECODE8_M1	13838323712	18	25165824	1070502	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	86	100663296	3,60,13,6,42,37,18,56	4.18141	D3_ACTUAL_DECODE8_M1	13838323712	45	62914560	2682508	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	87	100663296	14,16,6,4,13,54,9,15	2.98906	D3_ACTUAL_DECODE8_M1	13838323712	27	37736448	1605638	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	88	100663296	27,59,6,51,40,28,22,20	2.40125	D3_ACTUAL_DECODE8_M1	13838323712	18	25165824	1070784	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	89	100663296	47,59,51,33,11,29,61,28	2.41722	D3_ACTUAL_DECODE8_M1	13838323712	18	25165824	1070310	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	90	100663296	3,20,61,14,22,45,44,19	3.61082	D3_ACTUAL_DECODE8_M1	13838323712	36	50331648	2142348	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	91	100663296	14,47,31,23,8,13,29,7	3.60483	D3_ACTUAL_DECODE8_M1	13838323712	36	50331648	2141865	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	92	100663296	45,18,32,33,22,38,31,62	3.01405	D3_ACTUAL_DECODE8_M1	13838323712	27	37748736	1606339	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	93	100663296	24,60,11,2,34,6,7,15	3.59706	D3_ACTUAL_DECODE8_M1	13838323712	36	50331648	2141769	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	94	100663296	53,20,29,36,4,6,28,23	3.02451	D3_ACTUAL_DECODE8_M1	13838323712	27	37748736	1606185	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	95	100663296	61,34,24,12,30,57,22,44	1.84867	D3_ACTUAL_DECODE8_M1	13838323712	9	12582912	535043	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	96	1054085120	24,60,41,46,11,22,59,49	5.74646	D3_ACTUAL_DECODE8_M1	13838323712	9	12582912	535362	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	97	100663296	30,31,46,59,25,60,47,49	2.43635	D3_ACTUAL_DECODE8_M1	13838323712	18	25165824	1071524	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	98	100663296	5,13,11,6,53,35,54,40	3.01178	D3_ACTUAL_DECODE8_M1	13838323712	27	37748736	1606279	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	99	100663296	57,31,43,35,59,6,2,25	1.26621	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	100	100663296	17,55,13,62,19,0,30,47	2.99971	D3_ACTUAL_DECODE8_M1	13838323712	26	37294080	1585801	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	101	100663296	38,8,36,29,42,0,48,59	2.4255	D3_ACTUAL_DECODE8_M1	13838323712	18	25165824	1070822	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	102	100663296	18,60,40,56,42,21,57,7	2.41994	D3_ACTUAL_DECODE8_M1	13838323712	18	25165824	1070502	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	103	100663296	4,46,35,9,0,32,55,21	2.41235	D3_ACTUAL_DECODE8_M1	13838323712	18	25047040	1065315	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	104	100663296	27,49,36,59,7,6,52,22	1.25715	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	105	100663296	47,33,2,41,51,26,31,28	1.83386	D3_ACTUAL_DECODE8_M1	13838323712	9	12582912	535425	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	106	100663296	28,22,20,52,55,61,50,19	2.43309	D3_ACTUAL_DECODE8_M1	13838323712	18	25165824	1070755	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	107	100663296	35,14,47,28,54,40,3,25	3.02672	D3_ACTUAL_DECODE8_M1	13838323712	27	37748736	1606150	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	108	100663296	48,31,29,46,10,24,20,13	3.59568	D3_ACTUAL_DECODE8_M1	13838323712	36	50331648	2141796	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	109	100663296	57,60,31,32,16,5,62,25	3.00208	D3_ACTUAL_DECODE8_M1	13838323712	27	37748736	1605801	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	110	100663296	4,34,57,17,40,63,51,7	3.63309	D3_ACTUAL_DECODE8_M1	13838323712	36	50331648	2140905	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	111	100663296	5,33,19,42,47,24,12,16	3.01584	D3_ACTUAL_DECODE8_M1	13838323712	27	37748736	1606340	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	112	1054085120	22,36,57,24,60,7,19,59	5.74454	D3_ACTUAL_DECODE8_M1	13838323712	9	12582912	535264	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	113	100663296	27,23,62,31,54,34,52,14	2.43926	D3_ACTUAL_DECODE8_M1	13838323712	18	25165824	1071302	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	114	100663296	22,3,13,63,35,33,38,48	4.19347	D3_ACTUAL_DECODE8_M1	13838323712	45	62914560	2677095	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	115	100663296	37,42,30,12,19,54,13,6	3.60448	D3_ACTUAL_DECODE8_M1	13838323712	36	50331648	2142217	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	116	100663296	61,6,43,42,23,21,25,63	4.16506	D3_ACTUAL_DECODE8_M1	13838323712	45	62914560	2677581	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	117	100663296	58,52,53,42,55,22,51,21	2.42486	D3_ACTUAL_DECODE8_M1	13838323712	18	25165824	1071302	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	118	100663296	24,40,36,62,57,23,53,52	2.43514	D3_ACTUAL_DECODE8_M1	13838323712	18	25165824	1070662	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	119	100663296	35,4,13,45,29,1,2,33	2.42557	D3_ACTUAL_DECODE8_M1	13838323712	18	25165824	1070948	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	120	100663296	27,16,21,30,48,7,59,32	2.42682	D3_ACTUAL_DECODE8_M1	13838323712	18	25165824	1070658	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	121	100663296	52,51,6,47,8,39,34,20	2.42192	D3_ACTUAL_DECODE8_M1	13838323712	18	25165824	1070534	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	122	100663296	50,12,11,58,62,7,43,22	4.20691	D3_ACTUAL_DECODE8_M1	13838323712	45	62914560	2677256	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	123	100663296	7,44,47,37,24,10,40,25	3.008	D3_ACTUAL_DECODE8_M1	13838323712	27	37748736	1605832	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	124	100663296	15,45,38,32,17,51,43,62	1.85309	D3_ACTUAL_DECODE8_M1	13838323712	9	12582912	535555	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	125	100663296	54,11,15,6,2,60,49,21	1.85507	D3_ACTUAL_DECODE8_M1	13838323712	9	12582912	535555	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	126	100663296	5,6,56,36,28,45,4,51	1.26323	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	cold	127	100663296	47,34,12,50,33,30,45,20	1.8456	D3_ACTUAL_DECODE8_M1	13838323712	9	12582912	535072	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	0	1054085120	22,44,60,57,24,7,43,39	5.15376	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	1	100663296	58,12,25,49,54,62,1,31	1.25648	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	2	100663296	29,0,44,63,40,5,60,23	1.26154	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	3	100663296	30,12,42,49,6,27,15,51	1.26646	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	4	100663296	24,6,39,23,58,50,21,55	1.256	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	5	100663296	51,21,42,53,55,52,0,61	1.26339	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	6	100663296	40,24,30,63,36,57,23,52	1.26067	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	7	100663296	10,35,19,13,21,4,52,45	1.25619	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	8	100663296	27,59,60,7,32,16,9,18	1.25709	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	9	100663296	43,49,61,51,52,6,39,22	1.25962	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	10	100663296	42,26,20,22,44,57,35,62	1.2592	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	11	100663296	4,7,14,47,39,27,10,62	1.25856	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	12	100663296	28,60,32,45,15,38,9,43	1.25754	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	13	100663296	11,15,6,50,2,26,56,49	1.25715	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	14	100663296	54,36,56,6,28,45,5,37	1.25805	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	15	100663296	30,62,15,27,56,61,34,21	1.25776	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	16	1054085120	49,41,21,0,13,14,11,20	5.14915	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	17	100663296	25,1,47,21,0,35,15,52	1.25491	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	18	100663296	50,5,1,40,8,59,18,51	1.26579	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	19	100663296	20,8,43,31,48,2,23,35	1.25862	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	20	100663296	55,20,39,35,22,47,33,52	1.25504	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	21	100663296	27,29,10,55,8,49,44,34	1.61622	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	22	100663296	50,40,18,35,42,36,13,30	1.29773	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	23	100663296	4,30,22,33,40,32,43,1	1.26061	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	24	100663296	2,49,27,36,6,24,51,33	1.25805	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	25	100663296	1,51,38,36,63,11,31,4	1.26032	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	26	100663296	29,9,39,22,53,47,20,19	1.25478	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	27	100663296	3,11,38,14,47,51,7,13	1.25706	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	28	100663296	41,40,31,53,45,21,32,18	1.25645	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	29	100663296	11,21,48,43,16,6,35,56	1.26861	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	30	100663296	28,3,6,36,46,4,14,23	1.26006	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	31	100663296	33,5,12,61,27,55,20,30	1.25773	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	32	1054085120	44,50,14,19,61,0,30,49	5.12198	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	33	100663296	48,29,35,31,25,5,9,42	1.25757	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	34	100663296	49,5,40,18,15,59,8,58	1.25786	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	35	100663296	35,31,36,23,48,43,44,33	1.25888	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	36	100663296	17,55,34,10,62,21,47,4	1.25683	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	37	100663296	5,29,8,25,36,38,27,49	1.2593	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	38	100663296	18,48,47,29,20,44,39,42	1.25939	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	39	100663296	59,46,4,26,25,62,13,7	1.25715	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	40	100663296	27,49,24,12,52,20,57,55	1.2568	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	41	100663296	63,26,20,51,48,4,28,7	1.25971	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	42	100663296	28,13,31,20,22,15,2,9	1.26112	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	43	100663296	46,28,14,17,10,13,47,49	1.27584	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	44	100663296	41,4,45,31,57,29,17,48	1.26189	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	45	100663296	11,0,57,6,31,36,16,62	1.26282	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	46	100663296	36,28,6,46,23,13,10,35	1.25709	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	47	100663296	5,20,30,40,42,34,28,55	1.68864	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	48	1054085120	44,41,3,30,0,35,21,60	5.19078	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	49	100663296	59,44,25,28,12,26,46,35	1.25834	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	50	100663296	18,5,15,40,11,6,54,28	1.27514	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	51	100663296	59,57,33,31,35,1,4,43	1.26211	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	52	100663296	55,62,17,47,56,46,31,45	1.26557	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	53	100663296	8,29,36,27,38,25,55,49	1.25389	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	54	100663296	18,40,47,48,42,31,29,39	1.25875	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	55	100663296	12,26,46,59,4,13,30,33	1.29488	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	56	100663296	27,49,6,52,22,20,24,12	1.26253	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	57	100663296	28,27,47,41,20,33,63,26	1.26128	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	58	100663296	28,15,49,2,20,23,18,24	1.26032	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	59	100663296	14,54,28,49,12,10,17,13	1.25789	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	60	100663296	41,48,31,4,28,29,3,10	1.26227	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
