phase	utc	mem_available_kb	swap_free_kb	memory_psi_full_avg10	io_psi_full_avg10	pswpin	pswpout	cpu_iowait_ticks	cpu_total_ticks	loadavg_1	loadavg_5	loadavg_15	c12_simulator_count	c12_worker_rss_kb	swap_in_mib_s	swap_out_mib_s	cpu_iowait_pct
batch_running	2026-09-09T10:33:22+00:00	145468172	252	0.0	0.0	3061999	8880634	1113382123	290119417291	180.37	441.45	501.35	8	1884819:1583860;2074901:1512156;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0000
independent_live_monitor	2026-09-09T10:33:28+00:00	145474208	260	0.0	0.0	3061999	8880634	1113382133	290119707500	196.27	440.41	500.70	8	1884819:1583860;2074901:1512156;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0034
batch_running	2026-09-09T10:33:28+00:00	145481412	264	0.0	0.0	3061999	8880634	1113382135	290119745358	196.27	440.41	500.70	8	1884819:1583860;2074901:1512156;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0053
batch_running	2026-09-09T10:33:33+00:00	145399464	268	0.0	0.0	3061999	8880634	1113382136	290119995385	228.92	443.13	501.25	8	1884819:1583860;2074901:1512156;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0004
batch_running	2026-09-09T10:33:35+00:00	143567180	8	0.0	0.0	3062005	8880705	1113382137	290120095228	262.56	446.55	502.04	8	1884819:1583860;2074901:1512156;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.011719	0.138672	0.0010
batch_running	2026-09-09T10:33:40+00:00	144871144	16	0.0	0.0	3062005	8880705	1113382141	290120360183	300.55	451.37	503.31	8	1884819:1583860;2074901:1512156;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0015
batch_running	2026-09-09T10:33:42+00:00	144937956	16	0.0	0.0	3062005	8880705	1113382142	290120426144	300.55	451.37	503.31	8	1884819:1583860;2074901:1512156;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0015
batch_running	2026-09-09T10:33:46+00:00	145133672	28	0.0	0.0	3062014	8880705	1113382147	290120674479	329.98	454.97	504.19	8	1884819:1583860;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.008789	0.000000	0.0020
batch_running	2026-09-09T10:33:47+00:00	145150952	28	0.0	0.0	3062014	8880705	1113382147	290120704390	329.98	454.97	504.19	8	1884819:1583860;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0000
batch_running	2026-09-09T10:33:50+00:00	145235356	36	0.0	0.0	3062014	8880705	1113382147	290120834462	356.97	458.49	505.07	8	1884819:1583860;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0000
batch_running	2026-09-09T10:33:58+00:00	147275552	52	0.0	0.0	3062014	8880705	1113382157	290121289873	380.35	461.65	505.84	8	1884819:1583860;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0022
independent_live_monitor	2026-09-09T10:34:03+00:00	146593668	52	0.0	0.0	3062014	8880705	1113382157	290121539173	404.19	465.24	506.76	8	1884819:1583860;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0000
batch_running	2026-09-09T10:34:03+00:00	146593308	52	0.0	0.0	3062014	8880705	1113382157	290121539484	404.19	465.24	506.76	8	1884819:1583860;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0000
batch_running	2026-09-09T10:34:05+00:00	147234060	56	0.0	0.0	3062022	8880705	1113382160	290121638774	421.39	467.79	507.37	8	1884819:1583860;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.015625	0.000000	0.0030
batch_running	2026-09-09T10:34:10+00:00	148068004	60	0.0	0.0	3062022	8880705	1113382162	290121904128	437.13	470.29	507.96	8	1884819:1583860;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0008
batch_running	2026-09-09T10:34:12+00:00	148008904	60	0.0	0.0	3062022	8880705	1113382163	290121963160	437.13	470.29	507.96	8	1884819:1583860;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0017
batch_running	2026-09-09T10:34:12+00:00	147971424	60	0.0	0.0	3062022	8880705	1113382163	290121971162	437.13	470.29	507.96	8	1884819:1583860;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0000
batch_running	2026-09-09T10:34:17+00:00	147024912	68	0.0	0.0	3062022	8880705	1113382168	290122247717	452.10	472.84	508.59	8	1884819:1583860;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0018
batch_running	2026-09-09T10:34:20+00:00	146851464	68	0.0	0.0	3062022	8880705	1113382168	290122379690	464.90	475.15	509.14	8	1884819:1583860;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0000
batch_running	2026-09-09T10:34:29+00:00	146488160	80	0.0	0.0	3062022	8880705	1113382170	290122833871	474.92	477.06	509.58	8	1884819:1583860;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0004
batch_running	2026-09-09T10:34:34+00:00	145550684	92	0.0	0.0	3062022	8880705	1113382170	290123088932	485.34	479.18	510.09	8	1884819:1583860;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0000
batch_running	2026-09-09T10:34:35+00:00	143650532	92	0.0	0.0	3062022	8880705	1113382170	290123183043	495.40	481.37	510.63	8	1884819:1583860;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0000
independent_live_monitor	2026-09-09T10:34:39+00:00	144835224	104	0.0	0.0	3062035	8880705	1113382171	290123371724	495.40	481.37	510.63	8	1884819:1583860;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.012695	0.000000	0.0005
batch_running	2026-09-09T10:34:41+00:00	144893572	104	0.0	0.0	3062035	8880705	1113382171	290123448252	505.38	483.67	511.22	8	1884819:1583860;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0000
batch_running	2026-09-09T10:34:42+00:00	144980564	104	0.0	0.0	3062035	8880705	1113382171	290123507828	505.38	483.67	511.22	8	1884819:1583860;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0000
batch_running	2026-09-09T10:34:42+00:00	144988720	104	0.0	0.0	3062035	8880705	1113382171	290123517030	505.38	483.67	511.22	8	1884819:1583860;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0000
batch_running	2026-09-09T10:34:47+00:00	145183972	124	0.0	0.0	3062035	8880705	1113382174	290123791482	513.28	485.67	511.72	8	1884819:1583860;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0011
batch_running	2026-09-09T10:34:50+00:00	145206892	128	0.0	0.0	3062035	8880705	1113382175	290123924698	521.18	487.77	512.26	8	1884819:1583860;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0008
batch_running	2026-09-09T10:34:59+00:00	145264056	152	0.0	0.0	3062043	8880705	1113382176	290124378334	528.53	489.85	512.80	8	1884819:1583860;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.003472	0.000000	0.0002
batch_running	2026-09-09T10:35:04+00:00	145255704	164	0.0	0.0	3062044	8880705	1113382176	290124632982	534.90	491.81	513.31	8	1884819:1583860;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000781	0.000000	0.0000
batch_running	2026-09-09T10:35:06+00:00	146333264	168	0.0	0.0	3062044	8880705	1113382177	290124727600	540.19	493.62	513.78	8	1884819:1583860;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0011
batch_running	2026-09-09T10:35:11+00:00	148377892	172	0.0	0.0	3062044	8880705	1113382198	290124992373	545.62	495.52	514.29	8	1884819:1583860;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0079
batch_running	2026-09-09T10:35:12+00:00	148164188	180	0.0	0.0	3062044	8880705	1113382241	290125052762	545.62	495.52	514.29	8	1884819:1583860;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0712
batch_running	2026-09-09T10:35:12+00:00	148134344	180	0.0	0.0	3062044	8880705	1113382243	290125062267	545.62	495.52	514.29	8	1884819:1583860;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0210
independent_live_monitor	2026-09-09T10:35:15+00:00	147831912	180	0.0	0.0	3062044	8880705	1113382301	290125204090	550.38	497.34	514.77	8	1884819:1583860;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0409
batch_running	2026-09-09T10:35:18+00:00	147337116	196	0.0	0.0	3062052	8880705	1113382327	290125335599	550.38	497.34	514.77	8	1884819:1583860;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.010417	0.000000	0.0198
batch_running	2026-09-09T10:35:20+00:00	146148068	196	0.0	0.0	3062052	8880705	1113382327	290125468852	555.39	499.26	515.30	8	1884819:1587956;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0000
batch_running	2026-09-09T10:35:29+00:00	144961288	220	0.0	0.0	3062061	8880705	1113382329	290125921041	560.73	501.30	515.88	8	1884819:1587956;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.003906	0.000000	0.0004
batch_running	2026-09-09T10:35:34+00:00	145039176	228	0.0	0.0	3062061	8880705	1113382330	290126175826	565.55	503.28	516.44	8	1884819:1587956;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0004
batch_running	2026-09-09T10:35:36+00:00	144093532	0	0.0	0.0	3062067	8880786	1113382331	290126271356	568.15	504.86	516.88	8	1884819:1587956;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.011719	0.158203	0.0010
batch_running	2026-09-09T10:35:41+00:00	144822996	0	0.0	0.0	3062067	8880786	1113382332	290126534984	572.06	506.72	517.42	8	1884819:1587956;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0004
batch_running	2026-09-09T10:35:42+00:00	144894396	0	0.0	0.0	3062067	8880786	1113382332	290126596458	572.06	506.72	517.42	8	1884819:1587956;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0000
batch_running	2026-09-09T10:35:42+00:00	144903572	0	0.0	0.0	3062067	8880786	1113382332	290126604953	572.06	506.72	517.42	8	1884819:1587956;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0000
batch_running	2026-09-09T10:35:45+00:00	145015488	8	0.0	0.0	3062067	8880786	1113382333	290126756839	575.42	508.50	517.94	8	1884819:1587956;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0007
batch_running	2026-09-09T10:35:48+00:00	145126884	8	0.0	0.0	3062067	8880786	1113382333	290126878728	575.42	508.50	517.94	8	1884819:1587956;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0000
independent_live_monitor	2026-09-09T10:35:51+00:00	145126672	12	0.0	0.0	3062067	8880786	1113382334	290127034940	577.55	510.05	518.39	8	1884819:1587956;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0006
batch_running	2026-09-09T10:35:59+00:00	145177948	24	0.0	0.0	3062067	8880786	1113382337	290127464049	579.43	511.56	518.83	8	1884819:1587956;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0007
batch_running	2026-09-09T10:36:04+00:00	145179156	32	0.0	0.0	3062077	8880786	1113382337	290127718848	582.04	513.23	519.33	8	1884819:1587956;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.007812	0.000000	0.0000
batch_running	2026-09-09T10:36:06+00:00	145160388	36	0.0	0.0	3062077	8880786	1113382338	290127814736	584.20	514.82	519.81	8	1884819:1587956;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0010
batch_running	2026-09-09T10:36:11+00:00	145162948	40	0.0	0.0	3062077	8880786	1113382338	290128077762	586.58	516.47	520.32	8	1884819:1587956;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0000
batch_running	2026-09-09T10:36:12+00:00	145161988	44	0.0	0.0	3062077	8880786	1113382339	290128140315	586.58	516.47	520.32	8	1884819:1587956;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0016
batch_running	2026-09-09T10:36:13+00:00	145165280	44	0.0	0.0	3062077	8880786	1113382339	290128148176	586.58	516.47	520.32	8	1884819:1587956;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0000
batch_running	2026-09-09T10:36:16+00:00	145163976	48	0.0	0.0	3062077	8880786	1113382339	290128300480	587.66	517.85	520.75	8	1884819:1587956;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0000
batch_running	2026-09-09T10:36:18+00:00	145164268	48	0.0	0.0	3062077	8880786	1113382340	290128421360	587.66	517.85	520.75	8	1884819:1587956;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0008
independent_live_monitor	2026-09-09T10:36:27+00:00	145135208	60	0.0	0.0	3062077	8880786	1113382341	290128866030	590.96	520.86	521.69	8	1884819:1587956;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0002
batch_running	2026-09-09T10:36:29+00:00	145003276	60	0.0	0.0	3062077	8880786	1113382341	290129007576	591.36	522.10	522.09	8	1884819:1587956;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0000
batch_running	2026-09-09T10:36:34+00:00	144976136	60	0.0	0.0	3062077	8880786	1113382342	290129263411	592.69	523.53	522.56	8	1884819:1587956;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0004
batch_running	2026-09-09T10:36:36+00:00	142908756	68	0.0	0.0	3062085	8880786	1113382342	290129358532	592.69	523.53	522.56	8	1884819:1587956;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.015625	0.000000	0.0000
batch_running	2026-09-09T10:36:41+00:00	144492824	80	0.0	0.0	3062086	8880786	1113382343	290129621511	594.40	525.03	523.05	8	1884819:1587956;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000781	0.000000	0.0004
batch_running	2026-09-09T10:36:43+00:00	144557292	80	0.0	0.0	3062086	8880786	1113382343	290129685194	594.40	525.03	523.05	8	1884819:1587956;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0000
batch_running	2026-09-09T10:36:43+00:00	144573408	80	0.0	0.0	3062086	8880786	1113382343	290129692681	594.40	525.03	523.05	8	1884819:1587956;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0000
batch_running	2026-09-09T10:36:46+00:00	144698640	88	0.0	0.0	3062086	8880786	1113382344	290129845665	595.49	526.41	523.50	8	1884819:1587956;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0007
batch_running	2026-09-09T10:36:48+00:00	144790448	88	0.0	0.0	3062086	8880786	1113382344	290129965872	595.49	526.41	523.50	8	1884819:1587956;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0000
batch_running	2026-09-09T10:37:00+00:00	144940908	112	0.0	0.0	3062094	8880786	1113382346	290130551857	596.63	530.02	524.73	8	1884819:1587956;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.002604	0.000000	0.0003
batch_running	2026-09-09T10:37:00+00:00	144940908	112	0.0	0.0	3062094	8880786	1113382346	290130552318	596.63	530.02	524.73	8	1884819:1587956;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0000
independent_live_monitor	2026-09-09T10:37:02+00:00	144962764	116	0.0	0.0	3062094	8880786	1113382346	290130698702	596.63	530.02	524.73	8	1884819:1587956;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0000
batch_running	2026-09-09T10:37:06+00:00	144923748	128	0.0	0.0	3062094	8880786	1113382347	290130902077	596.34	531.07	525.10	8	1884819:1587956;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0005
batch_running	2026-09-09T10:37:12+00:00	144966908	132	0.0	0.0	3062094	8880786	1113382348	290131166375	598.79	532.66	525.64	8	1884819:1587956;2074901:1516252;2682100:999424;2755632:499528;2917671:901028;2925096:532392;2928618:892480;2959421:466616	0.000000	0.000000	0.0004
