condition	budget_name	layer	category	decode_index	median_ms	min_ms	max_ms	cv	samples_ms	input_sha256	output_sha256
FAIR_B24	B24	27	post_attention_layernorm	1	0.04623999819159508	0.0432640016078949	0.048128001391887665	0.03396279388439256	[0.044064000248909, 0.04608000069856644, 0.0432640016078949, 0.04623999819159508, 0.048128001391887665, 0.04623999819159508, 0.04710400104522705]	7915ba1d75b1ebdfecf2330119c45b01761df5a78a3253fa49d3d362e32389c2	25f75cea3a67d2734a5c22709775000f3625b6ec0bfe71f79ea35c445214e927
FAIR_B24	B24	27	post_attention_layernorm	2	0.04444799944758415	0.04095999896526337	0.04608000069856644	0.04524424040685263	[0.04095999896526337, 0.042208001017570496, 0.045184001326560974, 0.04095999896526337, 0.04608000069856644, 0.04444799944758415, 0.04499199986457825]	b01a6455a4f02741b5a675d7acb1e15f0467948e774beeec247dcf9bf5ab7268	7d452f770d2fe1deae4c212058547a2b4b774d16216364eb1a414a6ef86dc58a
FAIR_B24	B24	27	post_attention_layernorm	3	0.04428799822926521	0.04028800129890442	0.05020799860358238	0.06565860726809716	[0.04524800181388855, 0.04403200000524521, 0.04028800129890442, 0.04198399931192398, 0.04428799822926521, 0.05020799860358238, 0.046112000942230225]	9fe771daab574d4fbff3a2e0c4c8b99cbc721270610bad608e4d465efd3cc4e0	4a9895c88865674444d5efaee79347d5b331aa4941838205c6ffc98cad22ea14
FAIR_B24	B24	27	mlp	0	0.2722240090370178	0.271263986825943	0.27318400144577026	0.0025172755579435293	[0.2722240090370178, 0.271263986825943, 0.271263986825943, 0.27132800221443176, 0.27238398790359497, 0.27318400144577026, 0.27238398790359497]	123a4c698b1d1444d22a0dd049d7678e89f7c5bcffdfad91dad0be3e7b62af14	19ec77c063201a12464ca06670067b90d1cb26c5db0f3d333c4de2b448cb5550
FAIR_B24	B24	27	mlp	1	0.27136000990867615	0.2699199914932251	0.27324798703193665	0.0039842362557019695	[0.27136000990867615, 0.27238398790359497, 0.27324798703193665, 0.27219200134277344, 0.27033600211143494, 0.2699199914932251, 0.27136000990867615]	25f75cea3a67d2734a5c22709775000f3625b6ec0bfe71f79ea35c445214e927	ce1ffc4a5f12073d0c3c250f224dc0e3e0ab2f3ba6e6b1a530711c182b33cd20
FAIR_B24	B24	27	mlp	2	0.271232008934021	0.27033600211143494	0.2744320034980774	0.004456252840620586	[0.2744320034980774, 0.27033600211143494, 0.27113598585128784, 0.271232008934021, 0.2719680070877075, 0.2720319926738739, 0.2712000012397766]	7d452f770d2fe1deae4c212058547a2b4b774d16216364eb1a414a6ef86dc58a	8ea63da81ac00c8c8c9ce594ec87b593c0c3f225f4b9cfb45ed252dc7d7fc7aa
FAIR_B24	B24	27	mlp	3	0.27136000990867615	0.2693119943141937	0.2734079957008362	0.004243702373860242	[0.27136000990867615, 0.27136000990867615, 0.2712959945201874, 0.2693119943141937, 0.27136000990867615, 0.2734079957008362, 0.27033600211143494]	4a9895c88865674444d5efaee79347d5b331aa4941838205c6ffc98cad22ea14	01a50c2b3a201b9c031260142fb641298176ffe1adc698ec7c07e0f78da77eca
FAIR_B24	B24	-1	final_norm	0	0.015359999611973763	0.015359999611973763	0.016383999958634377	0.03207502629966789	[0.016383999958634377, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.016383999958634377, 0.015359999611973763, 0.016383999958634377]	46ed1bd7bed5d4af9b303bd3e01fd2014186bf9943f65002e3daf66e690710f9	5aa766e1161d0508b569954d898a0fcb56ac931f7160065efe9ceae8b05380dd
FAIR_B24	B24	-1	final_norm	1	0.015359999611973763	0.015359999611973763	0.015359999611973763	0.0	[0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763]	18e6166bf4c17542836a0e75ee619e3d81b9c66c0d95cf46352442cf85dd79da	5a57e37eabbf791a663559f8ff24c7218722a54807a0111edcf2a6487c2c7300
FAIR_B24	B24	-1	final_norm	2	0.015359999611973763	0.014336000196635723	0.015359999611973763	0.02330474176893021	[0.015359999611973763, 0.015135999768972397, 0.015359999611973763, 0.015359999611973763, 0.014336000196635723, 0.015359999611973763, 0.015359999611973763]	cf897e98584cabc32e312e2ab68d7024ddf8cedc3b15c74b466869eddc4fccb6	aab0af89a17dd30810a6c89b214525350679dc828b775f9fd0294a5ae3b3bec8
FAIR_B24	B24	-1	final_norm	3	0.015359999611973763	0.015104000456631184	0.015359999611973763	0.005846018385607298	[0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015104000456631184, 0.015359999611973763, 0.015359999611973763]	7b581cf76d0d46cbca792f9d45c6658ea859eafa0f1b91396db3513d3b401d7a	c0eabf3d34c7b0075fe67b093dd3d5116a618ccb3b211ae7e95c65d38216cb36
FAIR_B24	B24	-1	lm_head	0	8.71286392211914	8.671008110046387	8.7640962600708	0.0034883748411765115	[8.671008110046387, 8.70195198059082, 8.69273567199707, 8.753120422363281, 8.71286392211914, 8.7640962600708, 8.713184356689453]	5aa766e1161d0508b569954d898a0fcb56ac931f7160065efe9ceae8b05380dd	91d4b5c37b4118da1ebe289bd5bf8e022cefa6f8c23199df38e4bd1c55f8a0bf
FAIR_B24	B24	-1	lm_head	1	1.6486400365829468	1.6424959897994995	1.6509759426116943	0.0015666782899137813	[1.6476160287857056, 1.6509759426116943, 1.6424959897994995, 1.6489919424057007, 1.6486400365829468, 1.6504319906234741, 1.6476160287857056]	5a57e37eabbf791a663559f8ff24c7218722a54807a0111edcf2a6487c2c7300	2b0e5fae10dd2dd7407d40c6ece0b847b25dbb74f0723347f0acbab12d42702c
FAIR_B24	B24	-1	lm_head	2	1.6895999908447266	1.6844799518585205	1.6936960220336914	0.0016477692426977034	[1.6844799518585205, 1.691648006439209, 1.6936960220336914, 1.6895999908447266, 1.6885759830474854, 1.692255973815918, 1.6895999908447266]	aab0af89a17dd30810a6c89b214525350679dc828b775f9fd0294a5ae3b3bec8	43457c99e2d878b6514ad87665865d16eda777bb24c638903aac612ff644e640
FAIR_B24	B24	-1	lm_head	3	1.6363519430160522	1.6332800388336182	1.6421120166778564	0.001771335465516051	[1.6363519430160522, 1.6421120166778564, 1.6353280544281006, 1.6332800388336182, 1.6363519430160522, 1.6398719549179077, 1.6343040466308594]	c0eabf3d34c7b0075fe67b093dd3d5116a618ccb3b211ae7e95c65d38216cb36	068928405e7e2117110fc713043a398f1cf5e40b0428c9325bb41dae15c5daac
CONTROL_BFULL	BFULL	0	input_layernorm	0	0.0655359998345375	0.06348799914121628	0.07065600156784058	0.0335135692894234	[0.0655359998345375, 0.0655359998345375, 0.06569600105285645, 0.07065600156784058, 0.06415999680757523, 0.06348799914121628, 0.06758400052785873]	f02d7dac8f188060f19372f9bc526a3e7fc90d1650531017a51a07aea79d59eb	2713ccc04641903d4c2b7933200d711f43f567f1796006e00f35d3e29a3cb965
CONTROL_BFULL	BFULL	0	input_layernorm	1	0.01532800029963255	0.014336000196635723	0.015359999611973763	0.023462306185964996	[0.01532800029963255, 0.015359999611973763, 0.015359999611973763, 0.014336000196635723, 0.014976000413298607, 0.014944000169634819, 0.015359999611973763]	b639c6d7d6de613bacc2a07839cb0ab59af32415dd9a185088040dcf5b87328d	e0eb03998b667d9421e89321632a49352b4e9a20e5758b4f06fd7bd5c7a1e41f
CONTROL_BFULL	BFULL	0	input_layernorm	2	0.01462399959564209	0.014336000196635723	0.015359999611973763	0.030189048726130565	[0.014336000196635723, 0.015359999611973763, 0.01462399959564209, 0.015104000456631184, 0.014336000196635723, 0.014336000196635723, 0.015359999611973763]	0d33269fd3a6b944a6a01d07b86a4294bfb9df64d151902169f2b6828919ca1d	74ce2716f9703216aac47a8ba2339a4f42703fbbfc883541340c3147dc8fbbb1
CONTROL_BFULL	BFULL	0	input_layernorm	3	0.014336000196635723	0.014271999709308147	0.014976000413298607	0.016320535315054122	[0.014592000283300877, 0.014655999839305878, 0.014336000196635723, 0.014336000196635723, 0.014976000413298607, 0.014271999709308147, 0.014336000196635723]	de8cb48f44aa6da14a8abdabff5b1c10ddad562e9a437ec069af6536d8ed7cc0	1bde35998a248633449fc1c58a11817405e39f781f847fa8a94439b154c40570
CONTROL_BFULL	BFULL	0	self_attn	0	6.1096320152282715	6.055967807769775	6.142975807189941	0.005127411217976553	[6.055967807769775, 6.121471881866455, 6.1096320152282715, 6.12556791305542, 6.079584121704102, 6.142975807189941, 6.062079906463623]	2713ccc04641903d4c2b7933200d711f43f567f1796006e00f35d3e29a3cb965	d7bb32639ead966f67e5a302eda6052749b1822e0bb80076fe8cdf14bf7bdc60
CONTROL_BFULL	BFULL	0	self_attn	1	0.17715199291706085	0.17612800002098083	0.17817600071430206	0.004369533028859012	[0.17612800002098083, 0.17715199291706085, 0.17817600071430206, 0.17817600071430206, 0.17612800002098083, 0.17715199291706085, 0.17715199291706085]	e0eb03998b667d9421e89321632a49352b4e9a20e5758b4f06fd7bd5c7a1e41f	840b1af4ff1da7defcb3482e6bd1b0d62b1fafd9b5b2b86ddd46858f2d33ce30
CONTROL_BFULL	BFULL	0	self_attn	2	0.1740799993276596	0.1740799993276596	0.17510400712490082	0.002903711600613026	[0.1740799993276596, 0.1740799993276596, 0.17510400712490082, 0.1740799993276596, 0.17510400712490082, 0.17510400712490082, 0.1740799993276596]	74ce2716f9703216aac47a8ba2339a4f42703fbbfc883541340c3147dc8fbbb1	ecb4997858fbfcdc954fb00f6a3ebf86e62918f2506139d4c1cb2dbe43d6b707
CONTROL_BFULL	BFULL	0	self_attn	3	0.1730560064315796	0.1730560064315796	0.1740799993276596	0.002920807348715223	[0.1730560064315796, 0.1740799993276596, 0.1740799993276596, 0.1730560064315796, 0.1730560064315796, 0.1730560064315796, 0.1740799993276596]	1bde35998a248633449fc1c58a11817405e39f781f847fa8a94439b154c40570	df53b6f2185deafac7b34491057bd34be57b87d2d34df1797f00c1e0db5833c9
CONTROL_BFULL	BFULL	0	post_attention_layernorm	0	0.06735999882221222	0.06656000018119812	0.07260800153017044	0.0318113754263867	[0.06659200042486191, 0.06870400160551071, 0.06678400188684464, 0.06735999882221222, 0.07260800153017044, 0.07065600156784058, 0.06656000018119812]	f6057f229c3acb966aa67cf0c700ef81463d3a6cd9e0b4dae9c2d297096122e0	1241b8f94067b40d63d7946e485ab95746b0f01055ccf76f2646e7d9f7bf42ef
CONTROL_BFULL	BFULL	0	post_attention_layernorm	1	0.014944000169634819	0.014336000196635723	0.015359999611973763	0.03197534750649691	[0.014336000196635723, 0.015359999611973763, 0.014336000196635723, 0.015359999611973763, 0.014336000196635723, 0.014944000169634819, 0.015359999611973763]	ab53ab5e5bbd16152c37d4ec7dd5abe80d3cb6ac96c15374d4ee6c612c99d9d9	d2f9eab5b3cde9b1e8e5c4487a91b5e396c6dc12d30d6dda077361b7ff955a66
CONTROL_BFULL	BFULL	0	post_attention_layernorm	2	0.015359999611973763	0.014336000196635723	0.015359999611973763	0.02355277301203562	[0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.014336000196635723]	28bd3a4d15cac47d2807a661bb04a793aecae1e7df16fdbd3a16078ed7537e7a	10f11af8b788226f394a91405cc3886e6c7856bde09025a7ad9cd0f7cc361177
CONTROL_BFULL	BFULL	0	post_attention_layernorm	3	0.015359999611973763	0.014336000196635723	0.015519999898970127	0.02662263931799146	[0.015359999611973763, 0.015359999611973763, 0.014720000326633453, 0.014336000196635723, 0.015519999898970127, 0.015359999611973763, 0.015296000055968761]	476e27305a3c5227b5c9b03ae10a0d56fa9d70ff6af1e2fa1a1a6fc75350ee0c	9e7734930ffe1cb6f035cd455794ce8e535a9853c7ceb5a236770a4cc2b33a06
CONTROL_BFULL	BFULL	0	mlp	0	0.29260799288749695	0.2877439856529236	0.302047997713089	0.014360641815998046	[0.289792001247406, 0.29183998703956604, 0.29388800263404846, 0.29260799288749695, 0.2945280075073242, 0.2877439856529236, 0.302047997713089]	1241b8f94067b40d63d7946e485ab95746b0f01055ccf76f2646e7d9f7bf42ef	b01d6063f53842fa93448b59b0f73631b28568764501577e389ca4cf469de6f7
CONTROL_BFULL	BFULL	0	mlp	1	0.23347200453281403	0.23244799673557281	0.23347200453281403	0.001535741917563593	[0.23244799673557281, 0.23347200453281403, 0.23347200453281403, 0.23347200453281403, 0.23347200453281403, 0.23347200453281403, 0.23347200453281403]	d2f9eab5b3cde9b1e8e5c4487a91b5e396c6dc12d30d6dda077361b7ff955a66	b720fdd0913b1dd3b7df909bd50f71ac928a92531d1b9479a454891d873bf4b2
CONTROL_BFULL	BFULL	0	mlp	2	0.23244799673557281	0.23244799673557281	0.23347200453281403	0.0015405713314807614	[0.23347200453281403, 0.23244799673557281, 0.23244799673557281, 0.23244799673557281, 0.23244799673557281, 0.23244799673557281, 0.23244799673557281]	10f11af8b788226f394a91405cc3886e6c7856bde09025a7ad9cd0f7cc361177	06ecadba2a7ce105244e5594071264b9e30b13b27d33dda9b36d044b6209e5e4
CONTROL_BFULL	BFULL	0	mlp	3	0.23244799673557281	0.2303999960422516	0.23449599742889404	0.005767875678743288	[0.2314240038394928, 0.2303999960422516, 0.23244799673557281, 0.23449599742889404, 0.23347200453281403, 0.23347200453281403, 0.2314240038394928]	9e7734930ffe1cb6f035cd455794ce8e535a9853c7ceb5a236770a4cc2b33a06	edc30fd987ec937b10dc014ec39abf7faf615baf9b01d097462356f5b4887ded
CONTROL_BFULL	BFULL	1	input_layernorm	0	0.015359999611973763	0.01532800029963255	0.015424000099301338	0.0017348873693303546	[0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.01532800029963255, 0.015359999611973763, 0.015424000099301338]	52b959396867d590c11dc38cd391aead0713bae0b105c9869695a53aa3d981f4	e05a13a33f921bee9af543a68f56521dd64deac1a65b84ea2559c2e1f6bed75b
CONTROL_BFULL	BFULL	1	input_layernorm	1	0.015359999611973763	0.015231999568641186	0.016383999958634377	0.02352587798648089	[0.015359999611973763, 0.016383999958634377, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015231999568641186, 0.01548799965530634]	80d06e46231fe599ea61171303cfd46b1f65df9247a3061b3f2f603d9c046875	e6c46f3b32281e8dab80b942dd5a6cf816ee71888f8717690e97f0fc6df9c574
CONTROL_BFULL	BFULL	1	input_layernorm	2	0.015359999611973763	0.014336000196635723	0.015615999698638916	0.02503734540753299	[0.015359999611973763, 0.015296000055968761, 0.015359999611973763, 0.015359999611973763, 0.014336000196635723, 0.015359999611973763, 0.015615999698638916]	b1e7fc7c23c127dd8555fc7c66ac78136fdedfc8e045a211c31a0dc5337b00da	818120e3b3fdf794c1dbd49985783b7de26b1f7b6fe9ce439217374ede4c288a
CONTROL_BFULL	BFULL	1	input_layernorm	3	0.015359999611973763	0.015359999611973763	0.016383999958634377	0.027324862815916468	[0.015359999611973763, 0.015584000386297703, 0.016383999958634377, 0.016287999227643013, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763]	f62f008e20a7ac78eebe66c645e94dc033859ea623e5b5c8f7bdd75e46141138	167e943085c51957163196dab140a3cf7cb31410b92f158df3933abcd603815b
CONTROL_BFULL	BFULL	1	self_attn	0	0.27241599559783936	0.2693760097026825	0.2782079875469208	0.00981779155511526	[0.2734079957008362, 0.27033600211143494, 0.2782079875469208, 0.2744320034980774, 0.27238398790359497, 0.2693760097026825, 0.27241599559783936]	e05a13a33f921bee9af543a68f56521dd64deac1a65b84ea2559c2e1f6bed75b	dcbe8920a06372df3992676b6981bdcb20feefc024a2e9e29342eb9cd6ac79ac
CONTROL_BFULL	BFULL	1	self_attn	1	0.1740799993276596	0.1730560064315796	0.17510400712490082	0.0037401162209028606	[0.1740799993276596, 0.1730560064315796, 0.17510400712490082, 0.17510400712490082, 0.1740799993276596, 0.1740799993276596, 0.17430399358272552]	e6c46f3b32281e8dab80b942dd5a6cf816ee71888f8717690e97f0fc6df9c574	28407f65a05996f9a6acf0535f31553175b9f81ec899ef14d6857f5f97a26c3b
CONTROL_BFULL	BFULL	1	self_attn	2	0.1740799993276596	0.17321600019931793	0.17510400712490082	0.0035266503383788728	[0.1740799993276596, 0.17510400712490082, 0.17510400712490082, 0.1740799993276596, 0.1740799993276596, 0.1740799993276596, 0.17321600019931793]	818120e3b3fdf794c1dbd49985783b7de26b1f7b6fe9ce439217374ede4c288a	d91dcf2ffb73b743150fcbe3ff961ece7a0aa96687367ab0a57600ef8a809cb3
CONTROL_BFULL	BFULL	1	self_attn	3	0.1740799993276596	0.1730560064315796	0.17510400712490082	0.0037612539089063282	[0.1740799993276596, 0.17510400712490082, 0.1740799993276596, 0.1730560064315796, 0.1740799993276596, 0.1740799993276596, 0.1730560064315796]	167e943085c51957163196dab140a3cf7cb31410b92f158df3933abcd603815b	8dbffe0c2349e2182b8a620da447e9c88e9a2862de2b4c56e13844aa98751614
CONTROL_BFULL	BFULL	1	post_attention_layernorm	0	0.04774399846792221	0.04684799909591675	0.04944000020623207	0.020159683228276753	[0.04710400104522705, 0.04915200173854828, 0.04944000020623207, 0.047359999269247055, 0.048767998814582825, 0.04774399846792221, 0.04684799909591675]	314b79dfa1556e994d04ce4ebf376646a48ff93c741e6517d0cac8100b84d94a	db6650c0130f05765968af959f30b49088e3776a2723cccf932989e55b9c44da
CONTROL_BFULL	BFULL	1	post_attention_layernorm	1	0.015263999812304974	0.014336000196635723	0.015359999611973763	0.022809323229741302	[0.015359999611973763, 0.015359999611973763, 0.015263999812304974, 0.01500799972563982, 0.01500799972563982, 0.015359999611973763, 0.014336000196635723]	23729a5cc8d6786e8c8a77b59ad530025533e62866816c03151cbdef64f56a13	77926c0871ec99596aa206d8f0d9495db1c9fb6244490cbaa74da4ae17104b9c
